course_code,course_title,course_teacher,link,fas_code,unique_code,course_id,num_responded,num_students,course_score_mean,course_score_median,course_score_mode,course_score_stdev,lecturer_score_mean,lecturer_score_median,lecturer_score_mode,lecturer_score_stdev,workload_score_mean,workload_score_median,workload_score_mode,workload_score_stdev,rec_score_mean,rec_score_median,rec_score_mode,rec_score_stdev
APMTH 201,Physical Mathematics I 001,Brenner,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=77b9c1eef4b15813db83561802904d45f5b8dba15aedbd31b29d63ad41109296a193b19bb8b76ca1bb28a28d06cdd449&ReportType=2&regl=en-US,FAS-112798-2238-1-1-001,FAS-112798-2238-1-1-001(Brenner),112798,33,45,4.03,4.0,4,0.8733437663130742,4.65,5.0,5,0.7436600722307894,9.33,9.0,10.0,3.66,4.07,4.0,4,0.96
APMTH 205,Advanced Scientific Computing: Numerical Methods 001,Trefethen,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2ac2ad539b85aca2c19c9d720df410413f1adafe300fc81987066c5258410dbf09096cfa8d7585c98055bbad40834bba&ReportType=2&regl=en-US,FAS-110684-2238-1-1-001,FAS-110684-2238-1-1-001(Trefethen),110684,69,94,3.75,4.0,4,1.0480862791225007,4.22,5.0,5,0.987971358217855,9.89,10.0,10.0,4.62,3.54,4.0,4,1.1
APMTH 207,"Advanced Scientific Computing: Stochastic Methods for Data Analysis, Inference and Optimization 001",Koumoutsakos,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=530fa5a3809e0dd3a911471e6ccf1a17c230d6409ecd92ff1743e980edf71e443da715dae14664a3ffa14ff53f2c9a18&ReportType=2&regl=en-US,FAS-127561-2238-1-1-001,FAS-127561-2238-1-1-001(Koumoutsakos),127561,34,49,3.72,4.0,5,1.3441475637992009,4.1,4.0,4,1.062634424057455,12.5,12.0,15.0,3.86,3.5,4.0,4,1.3
APMTH 210,Algebraic Fundamentals of Representing Data 001,Seigal,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=460c91511dd57364bb8ceebf4f3fb6d1f75ce9b9543256c18fe07769f4b9f65e82fcf7f8caa53716cd437e3a69d75863&ReportType=2&regl=en-US,FAS-222513-2238-1-1-001,FAS-222513-2238-1-1-001(Seigal),222513,33,37,4.38,5.0,5,0.778631330684742,4.74,5.0,5,0.5019032011607365,7.06,7.0,10.0,2.62,4.13,4.0,5,0.94
APPHY 50A,"Physics as a Foundation for Science and Engineering, Part I 001",Mazur,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a38b684dd80727d86bfc6dbe32fd406f742c9eb29ff3d62eb597399602c58cc23cc913717ae80b478e370b2b8a36b80e&ReportType=2&regl=en-US,FAS-108880-2238-1-1-001,FAS-108880-2238-1-1-001(Mazur),108880,85,98,3.36,3.0,3,1.030053445705659,4.4,5.0,5,0.8515582864088137,11.21,10.0,10.0,5.25,3.56,4.0,4,0.96
APPHY 50A,"Physics as a Foundation for Science and Engineering, Part I 001",Semeghini,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=681c42bd2fa8ff5da35713cf5c52ddff73492c46923a7962f3b068cf9eac4d6b6570d269fc8778d8f488b5ef341a5253&ReportType=2&regl=en-US,FAS-108880-2238-1-1-001,FAS-108880-2238-1-1-001(Semeghini),108880,85,98,3.36,3.0,3,1.030053445705659,4.75,5.0,5,0.4351941398892446,11.21,10.0,10.0,5.25,3.56,4.0,4,0.96
APPHY 195A,Introduction to Solid State Physics 001,Mundy,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a430de0f8e4db6a039446b3a2052d726d4b52d84534f9b3f224d263ca2bb64a431062f6af9116a580bf460b7bc9022fe&ReportType=2&regl=en-US,FAS-131331-2238-1-1-001,FAS-131331-2238-1-1-001(Mundy),131331,33,41,4.67,5.0,5,0.652191333393457,4.63,5.0,5,0.5416025603090641,7.07,6.0,5.0,2.52,4.47,5.0,5,0.78
APPHY 235,Chemistry in Materials Science and Engineering 001,Aizenberg,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b53d02ed74fcdb9032b097831fb18ae5578230152718ba6458e4254e2dfadee031d655a80930727262940afa09ddeb17&ReportType=2&regl=en-US,FAS-124723-2238-1-1-001,FAS-124723-2238-1-1-001(Aizenberg),124723,6,9,4.6,5.0,5,0.8040302522073697,4.4,4.0,4,0.49236596391733095,7.8,8.0,10.0,2.28,4.4,5.0,5,0.89
APPHY 242,Introduction to Single-Molecule Biophysics 001,Prigozhin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=01c1d4f885b48998558083bbeafaaf4f10a658d2e68f23d422a824b0597e60d28144e00ee737bf25b8ee8fa63b9818e6&ReportType=2&regl=en-US,FAS-218614-2238-1-1-001,FAS-218614-2238-1-1-001(Prigozhin),218614,16,17,3.94,4.0,5,0.967919772950572,4.38,4.0,5,0.70317525947985,5.19,5.0,5.0,2.86,4.25,4.0,4,0.58
APPHY 284,Statistical Mechanics 001,Manoharan,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6763763c97b1997c57cc507397074711d5a0ae03fb799545a8a299e3b3fc03db1521d0120576ae0886567e391e357284&ReportType=2&regl=en-US,FAS-131392-2238-1-1-001,FAS-131392-2238-1-1-001(Manoharan),131392,33,46,4.16,4.0,5,0.9715134501582486,4.35,5.0,5,0.9268170795739032,10.85,10.0,10.0,4.49,4.03,4.0,5,1.02
APPHY 286,"Inference, Information Theory, Learning and Statistical Mechanics 001",Ramanathan,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9fda3fe9502d167f3c126ef93ee739e078c197f17e0bb8addc7f18bbff8f7377f43f95adb8f91e6ea4e32ee0de79e1a4&ReportType=2&regl=en-US,FAS-212685-2238-1-1-001,FAS-212685-2238-1-1-001(Ramanathan),212685,29,42,4.19,4.0,5,0.8412426143869347,4.68,5.0,5,0.4688261722621507,10.88,10.0,10.0,4.15,4.15,4.0,5,0.88
APPHY 296,Mesoscale and Low Dimensional Devices 001,Ham,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=78ab3b3456ca306990843672a848bb6477d80a85d767d7fbff7dda822e4b2376287b9984874035a3814d2bec74d3acf6&ReportType=2&regl=en-US,FAS-204955-2238-1-1-001,FAS-204955-2238-1-1-001(Ham),204955,14,18,4.85,5.0,5,0.3588702812826367,5.0,5.0,5,0.0,8.1,6.5,10.0,4.77,5.0,5.0,5,0.0
AFVS 14,Making Things [Breaking Things] 1,Burin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=eaac181469ce9ad5d9046f919a8963d537640d5655daee291d5abf3fda2f2b6ac7271017582d567a59b5316e1ebeeae9&ReportType=2&regl=en-US,FAS-203314-2238-1-1-1,FAS-203314-2238-1-1-1(Burin),203314,9,16,3.71,4.0,4,0.45604802157206864,3.43,4.0,4,1.174260996920569,5.83,5.5,6.0,2.32,3.71,4.0,4,0.95
AFVS 15AR,Silkscreen 001,Lemieux,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=41824b37540ab6a06e534620a38b79b2342574b38e69141850251c9febca20bffe1bfecb9187e8274a7baa5c8ec7ead2&ReportType=2&regl=en-US,FAS-121758-2238-1-1-001,FAS-121758-2238-1-1-001(Lemieux),121758,9,9,4.0,4.0,5,1.0594569267279519,4.0,5.0,5,1.3370780746754387,8.0,8.0,8.0,1.32,4.22,4.0,5,0.83
AFVS 19K,Creating Comics and Graphic Novels 001,Kuper,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=260c00bf8848a9eb8bd4cc6a864c41c43a6ece13fcaef0d8555994d7bf292068d2d495f5892cdeaecc8f44ca62ab33ba&ReportType=2&regl=en-US,FAS-222766-2238-1-1-001,FAS-222766-2238-1-1-001(Kuper),222766,10,11,3.5,4.0,4,1.3669992204412074,3.9,4.0,4,1.3065491598369756,6.0,5.5,4.0,2.05,3.8,4.0,5,1.4
AFVS 25,Ernst-While Painting Toward A Dream 001,Strobert,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=48ae6277173810b6d958c819ba40e9cb5ba8ece17f6e5a933dc225c8af6ffff32715f174228e2f454ca6797850c4e6a4&ReportType=2&regl=en-US,FAS-222771-2238-1-1-001,FAS-222771-2238-1-1-001(Strobert),222771,8,12,4.88,5.0,5,0.33655211592363116,4.88,5.0,5,0.33655211592363116,7.5,6.0,6.0,3.42,4.75,5.0,5,0.46
AFVS 40H,Introduction to Still Photography 001,Helmar,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8253b43ffc3358dc4d2f3213c83c906cf0a229f29831d209a93546c6dd8c818e937bb2e26d2411c1a85e6f93545cd45a&ReportType=2&regl=en-US,FAS-220429-2238-1-1-001,FAS-220429-2238-1-1-001(Helmar),220429,9,10,4.75,5.0,5,0.4351941398892446,4.88,5.0,5,0.33655211592363116,4.71,5.0,6.0,2.06,4.63,5.0,5,0.74
AFVS 40H,Introduction to Still Photography 002,Helmar,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=771d8f48f370f9acbb7a14eb4729ead1ef4c42b9cd7e0fadf2e24c1972975166d1ef0d688daa4b6a0862b880deef9012&ReportType=2&regl=en-US,FAS-220429-2238-1-1-002,FAS-220429-2238-1-1-002(Helmar),220429,8,11,4.25,5.0,5,1.32021600392879,4.25,5.0,5,1.32021600392879,6.5,6.0,6.0,2.93,4.0,4.5,5,1.41
AFVS 41A,Introduction to Photography 001,Harper,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=43050d1b3820422c767823a6451e8e9ddf5dc98c24f23c60535dd6fe5b1ffadae6f56c741aa200b2baeb46b0a1208176&ReportType=2&regl=en-US,FAS-122184-2238-1-1-001,FAS-122184-2238-1-1-001(Harper),122184,8,11,4.57,5.0,5,0.497569851956243,4.29,5.0,5,0.8885352832020513,4.0,3.0,3.0,1.29,4.57,5.0,5,0.53
AFVS 50A,Introduction to Nonfiction Filmmaking 001,Moss,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=842ed106f9e9d8d4ef82c399829784ad73ad7e370b3d51930e703a12e321220cfdd02be95c2cea61861e815f604aefd8&ReportType=2&regl=en-US,FAS-114351-2238-1-1-001,FAS-114351-2238-1-1-001(Moss),114351,5,7,5.0,5.0,5,0.0,5.0,5.0,5,0.0,20.0,20.0,25.0,6.12,5.0,5.0,5,0.0
AFVS 52,Introduction to Nonfiction Videomaking 001,Guzzetti,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f1972d41fbf38d9b9ce5239b696fc84028421cef2b6a78b0e240086382ac5fffb5c78240e9e7327967c34d0b6c369483&ReportType=2&regl=en-US,FAS-108859-2238-1-1-001,FAS-108859-2238-1-1-001(Guzzetti),108859,9,10,4.67,5.0,5,0.47258156262526085,4.8,5.0,5,0.40201512610368484,9.33,9.5,10.0,3.56,4.67,5.0,5,0.52
AFVS 53AR,Fundamentals of Animation 001,Lingford,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=43bc65a0449ae1323012825167c50f379d1d6d738d47997b4bced84eb0e3e7d854ca626a53d1d63ed7ad116dfc85d6e5&ReportType=2&regl=en-US,FAS-110676-2238-1-1-001,FAS-110676-2238-1-1-001(Lingford),110676,7,12,4.43,5.0,5,0.7282884321503674,4.43,5.0,5,0.7282884321503674,6.0,6.0,6.0,3.03,4.71,5.0,5,0.49
AFVS 58T,A Video Toolbox 001,Guzzetti,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=419c2d1b76e0f9712154dd7b0be284d8b56f13224d47605cec0cc4dbe588c2123b9c647229f223a556edf5b760b24e8b&ReportType=2&regl=en-US,FAS-220420-2238-1-1-001,FAS-220420-2238-1-1-001(Guzzetti),220420,7,9,4.57,5.0,5,0.497569851956243,4.83,5.0,5,0.3775251680686369,7.57,8.0,10.0,2.57,4.57,5.0,5,0.53
AFVS 60X,Approaching Narrative: Introduction to Fiction Filmmaking 001,Gomis,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4c5e432d3c38b6bfbdb0c2a1be0b6589f2e6de5e86456ecdafc3ca9b3a2d29cd0b0572d1e60bea6069f55dc65bf31e7c&ReportType=2&regl=en-US,FAS-127469-2238-1-1-001,FAS-127469-2238-1-1-001(Gomis),127469,9,10,3.14,3.0,3,1.2421470496399745,3.5,3.5,3,0.9692233691951198,8.43,7.0,4.0,5.29,3.0,3.0,2,1.0
AFVS 63,Introduction to Time-Based Media 1,Pandian,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e27e3faca430dde0fca09d5eb51e7706cb886ccf4ec52934c7011a2d32a44e28b12ccd81f1982e2b4676d1c4908838c7&ReportType=2&regl=en-US,FAS-205410-2238-1-1-1,FAS-205410-2238-1-1-1(Pandian),205410,7,11,4.71,5.0,5,0.45604802157206864,4.71,5.0,5,0.45604802157206864,4.43,4.0,4.0,1.99,4.71,5.0,5,0.49
AFVS 112E,Drawing 2: Emotion and Notation 001,Burin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5aa67c208301c045220f6399fd54efc7c643f0754ca67bed14388bee4ff31908a48e19d724ec8b5619d5f679f2f20890&ReportType=2&regl=en-US,FAS-222787-2238-1-1-001,FAS-222787-2238-1-1-001(Burin),222787,8,12,4.88,5.0,5,0.33655211592363116,4.88,5.0,5,0.33655211592363116,4.13,4.0,4.0,1.81,5.0,5.0,5,0.0
AFVS 120,Thinking With Your Hand: Intermediate Painting 001,Belzer,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=91314dac25915e60a5000e077f019bf00bbf156a758fe1cbb11da4462bed76dd2ade1521320a69e63e9db3f79f7fd036&ReportType=2&regl=en-US,FAS-216297-2238-1-1-001,FAS-216297-2238-1-1-001(Belzer),216297,8,11,4.88,5.0,5,0.33655211592363116,4.5,4.5,4,0.502518907629606,11.0,10.0,12.0,5.01,4.75,5.0,5,0.71
AFVS 148,Sleight of Hand Sleight of Mind: Creative Process and Photography 1,Harper,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f4ac77c7bb8b22f46590697d846d80ecb86e0d17642aa913e85a8c32a1a612e13e617ae385445746d5467e975f14fdf2&ReportType=2&regl=en-US,FAS-222779-2238-1-1-1,FAS-222779-2238-1-1-1(Harper),222779,5,7,5.0,5.0,5,0.0,4.67,5.0,5,0.47258156262526085,3.5,3.5,5.0,2.12,5.0,5.0,5,0.0
AFVS 150A,Film Directing: Approaching Fiction Now 001,Gomis,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c0b7e75a7a24b326ae913917edf4b6c7397a696fa89f0f8c18a8a00221d7d1cb1ff405e0b15129eef1b9b4e330ae521f&ReportType=2&regl=en-US,FAS-114116-2238-1-1-001,FAS-114116-2238-1-1-001(Gomis),114116,7,9,4.5,4.5,4,0.502518907629606,4.75,5.0,5,0.4351941398892446,8.0,8.0,10.0,2.0,4.5,4.5,4,0.58
AFVS 151BR,Nonfiction Video Projects 001,McElwee,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=86aa600efe96d8cf55ef75a8c30cd401b8f1b2aedd3fd8fa96b7dfc15bd2d45af3a98c3c8ea90f7f18d047fa8ca35f7e&ReportType=2&regl=en-US,FAS-113447-2238-1-1-001,FAS-113447-2238-1-1-001(McElwee),113447,7,9,4.17,5.0,5,1.2225602092929961,4.8,5.0,5,0.40201512610368484,7.6,7.0,7.0,1.52,4.33,5.0,5,1.03
AFVS 153BR,Intermediate Animation: Intermediate Studio Course 001,Lingford,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b230e9d94b1b6f01a8e5b6335be1a5546d84ad150b337ec36454359036ba76eb437f4e47bb5cf63d18b3c32fc1946353&ReportType=2&regl=en-US,FAS-113055-2238-1-1-001,FAS-113055-2238-1-1-001(Lingford),113055,8,10,4.86,5.0,5,0.348735088019777,4.86,5.0,5,0.348735088019777,6.57,6.0,6.0,4.86,5.0,5.0,5,0.0
AFVS 189G,The Frankfurt School on Film and Mass Culture 001,Rentschler,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d92be5093d9cfc1855affb01a9b2de202ea0962bf23589d3946d1648d1e91e8c4fa637fe933495c1adebcbe51501ff03&ReportType=2&regl=en-US,FAS-156172-2238-1-1-001,FAS-156172-2238-1-1-001(Rentschler),156172,7,11,4.33,4.0,4,0.47258156262526085,4.83,5.0,5,0.3775251680686369,6.4,8.0,8.0,2.7,4.33,4.0,4,0.52
AFVS 196R,Directed Research: Studio Course 001,Prina,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a7a17ee6098755f3f2fcc2eafc1a099222dad4ef76cd4680efcb32b4478955376a0960afe4559b1c3a0e09df064b7091&ReportType=2&regl=en-US,FAS-119636-2238-1-1-001,FAS-119636-2238-1-1-001(Prina),119636,9,10,5.0,5.0,5,0.0,4.83,5.0,5,0.3775251680686369,8.0,7.0,7.0,5.83,4.83,5.0,5,0.41
AFVS 264,Advanced Projects in Time-Based Media 001,Pandian,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7ade9aa8520c1c3aa7ef1ff3143f69e9f2ae7db3471123f37e8f0e6448fddaa16f84e979a9879c89a808007e31c99098&ReportType=2&regl=en-US,FAS-222777-2238-1-1-001,FAS-222777-2238-1-1-001(Pandian),222777,5,9,4.6,5.0,5,0.49236596391733095,4.8,5.0,5,0.40201512610368484,8.0,8.5,10.0,2.45,5.0,5.0,5,0.0
ASTRON 1,The Big Questions of Astronomy 001,Charbonneau,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fe0d184b3691b66fae07061b7e595e08600a292503a087d1bd49f0faa042e3b0b76457f3150e7e8c304a6555d97b209f&ReportType=2&regl=en-US,FAS-113797-2238-1-1-001,FAS-113797-2238-1-1-001(Charbonneau),113797,17,26,4.53,5.0,5,0.8555005482866811,4.87,5.0,5,0.5128647999524856,4.94,5.0,5.0,2.36,4.24,5.0,5,1.25
ASTRON 2,Celestial Navigation 001,Sadler,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=02207f48967b86c918e063c5ce6ffa60c3dd7d2cf19537cb744fa435c0ca12f20dc515846bc60a80e97b2768437a0922&ReportType=2&regl=en-US,FAS-111305-2238-1-1-001,FAS-111305-2238-1-1-001(Sadler),111305,22,28,4.05,5.0,5,1.1386112785162268,4.29,5.0,5,0.902241876682968,5.63,5.0,5.0,3.06,3.8,4.0,5,1.32
ASTRON 17,Galactic and Extragalactic Astronomy 001,Eisenstein,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2250d1c291e385df42fd50a5893380cc6b9c5d65a663ea430f543a1fc5912edad5eb80908b24b7dc0789b1d3b81dceff&ReportType=2&regl=en-US,FAS-125884-2238-1-1-001,FAS-125884-2238-1-1-001(Eisenstein),125884,17,22,4.06,4.0,5,0.8318775162367367,4.43,4.5,5,0.6236905474591538,5.53,5.0,7.0,1.25,4.0,4.0,4,0.93
ASTRON 98,Research Tutorial in Astrophysics 001,Chen,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=04ebf9fb8078f26f245be063ac48cee4ca2fafa6ce2ed16daacac4b26ca192af8c2a180155381d87f38e8c49579d83a4&ReportType=2&regl=en-US,FAS-112487-2238-1-1-001,FAS-112487-2238-1-1-001(Chen),112487,15,16,4.58,5.0,5,0.6371495868001453,4.83,5.0,5,0.3775251680686369,8.64,8.0,8.0,3.29,4.33,4.5,5,0.78
ASTRON 140,Introduction to General Relativity 001,Chen,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=52a19d2cdf39fa55c0f734f9938f2511e6592696ade36f7655c60f6bb742ca112670fee94ec112179040661d311b96cc&ReportType=2&regl=en-US,FAS-218228-2238-1-1-001,FAS-218228-2238-1-1-001(Chen),218228,18,19,4.94,5.0,5,0.23868325657594203,4.86,5.0,5,0.348735088019777,8.87,8.0,8.0,2.59,5.0,5.0,5,0.0
ASTRON 200,Radiative Processes in Astrophysics 001,Narayan,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ffc7e179eefe5ae6bc03b8fbab7e6eafbd2550a1d33995aeebd029e0bc60078dbcf6a5bbd7fc00defc492ceedac65633&ReportType=2&regl=en-US,FAS-124966-2238-1-1-001,FAS-124966-2238-1-1-001(Narayan),124966,14,19,4.15,5.0,5,1.0384039812533599,4.67,5.0,5,0.620442982835244,11.0,8.0,8.0,7.88,3.77,4.0,4,1.24
ASTRON 209,Exoplanet Systems 001,Johnson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7990a5879ac45f475c53795b605327bd28abe9ac6ef98462215ec8622489a9b7b0882bf90453c91a45dee113260b53ec&ReportType=2&regl=en-US,FAS-108130-2238-1-1-001,FAS-108130-2238-1-1-001(Johnson),108130,5,7,4.4,5.0,5,0.8040302522073697,4.4,5.0,5,0.8040302522073697,11.8,10.0,25.0,7.85,4.2,5.0,5,1.3
BPH 208,Human Physiology 001,Long Sieber,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7708935fb3d374612ea63eac36999c908d55070af9e7d90d01ff6146ba0abba9b49252283ff31e5901d5f6c8e7e24355&ReportType=2&regl=en-US,FAS-113276-2238-1-1-001,FAS-113276-2238-1-1-001(Long Sieber),113276,6,11,4.5,5.0,5,0.7697241372886474,4.8,5.0,5,0.40201512610368484,5.6,5.0,5.0,1.52,4.33,4.5,5,0.82
BPH 219,Biological Sciences Communications 001,Nagel,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e304772b6ac78a6ca395cf09101e05df401f3cf931085747921e176288432207ca433eef091254e1fd08ffe3179654f5&ReportType=2&regl=en-US,FAS-110521-2238-1-1-001,FAS-110521-2238-1-1-001(Nagel),110521,7,10,4.71,5.0,5,0.45604802157206864,4.71,5.0,5,0.45604802157206864,4.71,4.0,6.0,2.06,4.71,5.0,5,0.49
BPH 318QC,Topics in Immunology and Infectious Diseases 001,Gopinath,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5d28c96d80b2394f972be0a15fc78ce2e41872b9ee66471f07b1bd0d1901bc8481d0b79f84a078a4afe7ef1666bf1118&ReportType=2&regl=en-US,FAS-214347-2238-F2-1-001,FAS-214347-2238-F2-1-001(Gopinath),214347,5,7,5.0,5.0,5,0.0,0.0,0.0,0,-1.0,2.25,2.0,2.0,0.5,5.0,5.0,5,0.0
BPH 318QC,Topics in Immunology and Infectious Diseases 001,Grad,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=06449a1af0329bc8c29b5bf9bbf0dd7ba02615e6613860235113c47777516bcde605772a4a0fcd0bd9d72bee3d9d5e4e&ReportType=2&regl=en-US,FAS-214347-2238-F2-1-001,FAS-214347-2238-F2-1-001(Grad),214347,5,7,5.0,5.0,5,0.0,4.75,5.0,5,0.4351941398892446,2.25,2.0,2.0,0.5,5.0,5.0,5,0.0
BE 110,Physiological Systems Analysis 001,Smith,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=168ba8ec8476c885039dea0274c581f055e7f0bb5835bab2b5e449f5d0d58283d4617f8f36a6ff8a0fa3661dc6ea0eb9&ReportType=2&regl=en-US,FAS-150189-2238-1-1-001,FAS-150189-2238-1-1-001(Smith),150189,34,39,3.39,3.0,3,1.1501391381505768,3.57,4.0,4,1.1661903789690602,12.4,12.0,10.0,4.14,3.13,3.0,3,1.25
BE 124,Biomechanics of Movement and Assistive Robotics 001,Slade,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8cd5a3cd0a2c2247b7bfe2028e04194de550ebdcc28bf2fd6ca9c5fc5f2913deff2fcee47caedcfdda18881e6c73dac0&ReportType=2&regl=en-US,FAS-222521-2238-1-1-001,FAS-222521-2238-1-1-001(Slade),222521,23,30,4.5,5.0,5,0.7453559924999299,4.79,5.0,5,0.5182526976156117,6.65,5.5,5.0,3.03,4.55,5.0,5,0.69
BE 131,Neuroengineering 001,Liu,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=90daa9b6dbd9492fa03fa6a9ab06769a115fb8e7f1f36438e495715d20649f3a6efb634d4381b8404ddd2d726431f715&ReportType=2&regl=en-US,FAS-216486-2238-1-1-001,FAS-216486-2238-1-1-001(Liu),216486,26,35,4.38,4.0,4,0.6321360293449184,4.45,4.5,5,0.5924610544247622,4.25,4.0,4.0,2.25,4.52,5.0,5,0.67
BIOSTAT 230,Probability I 001,Miller,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2a455f004880f98ff88d5d7f135ee7dfafc3401be3e11d5dccd0962ab8731a5ae5162aa2b0a986dd98b6d68a53d1196d&ReportType=2&regl=en-US,FAS-119844-2238-1-1-001,FAS-119844-2238-1-1-001(Miller),119844,12,16,4.92,5.0,5,0.2726599243442907,5.0,5.0,5,0.0,7.57,7.0,15.0,4.04,4.82,5.0,5,0.4
BIOSTAT 232,Methods 001,Nethery,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=622662e01574eae227f517e3c9a4101bde45737f4a21554b300187e55d9a4ec8fe84a91eafcc612e9ccedd106ab6cb04&ReportType=2&regl=en-US,FAS-119846-2238-1-1-001,FAS-119846-2238-1-1-001(Nethery),119846,12,19,4.0,4.0,4,0.9101004495564368,4.33,5.0,5,1.0988084098993947,11.89,10.0,10.0,8.22,4.09,4.0,4,0.7
BIOSTAT 235,Advanced Regression and Statistical Learning 001,Lu,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ba2b42c73f63ab8055e80053563ac911581bd9d7ed444d825d807e4a79aedd0f3501c205c48437adce68b85d06580f84&ReportType=2&regl=en-US,FAS-119848-2238-1-1-001,FAS-119848-2238-1-1-001(Lu),119848,11,13,4.55,5.0,5,0.6571287406727709,4.91,5.0,5,0.28762349126466136,7.4,6.5,6.0,3.27,4.64,5.0,5,0.5
